lower,upper,single,mfj,mfs,hoh
87951,88051,4937,2609,4937,3118
88051,88151,4947,2615,4947,3126
88151,88251,4956,2621,4956,3134
88251,88351,4965,2627,4965,3142
88351,88451,4975,2633,4975,3150
88451,88551,4984,2639,4984,3158
88551,88651,4993,2645,4993,3166
88651,88751,5003,2651,5003,3174
88751,88851,5012,2657,5012,3182
88851,88951,5021,2663,5021,3190
88951,89051,5030,2669,5030,3198
89051,89151,5040,2675,5040,3206
89151,89251,5049,2681,5049,3214
89251,89351,5058,2687,5058,3222
89351,89451,5068,2693,5068,3230
89451,89551,5077,2699,5077,3238
89551,89651,5086,2705,5086,3246
89651,89751,5096,2711,5096,3254
89751,89851,5105,2717,5105,3262
89851,89951,5114,2723,5114,3270
89951,90051,5123,2729,5123,3278
90051,90151,5133,2735,5133,3286
90151,90251,5142,2741,5142,3294
90251,90351,5151,2747,5151,3302
90351,90451,5161,2753,5161,3312
90451,90551,5170,2759,5170,3321
90551,90651,5179,2765,5179,3330
90651,90751,5189,2771,5189,3340
90751,90851,5198,2777,5198,3349
90851,90951,5207,2783,5207,3358
90951,91051,5216,2789,5216,3367
91051,91151,5226,2795,5226,3377
91151,91251,5235,2801,5235,3386
91251,91351,5244,2807,5244,3395
91351,91451,5254,2813,5254,3405
91451,91551,5263,2819,5263,3414
91551,91651,5272,2825,5272,3423
91651,91751,5282,2831,5282,3433
91751,91851,5291,2837,5291,3442
91851,91951,5300,2843,5300,3451
91951,92051,5309,2849,5309,3460
92051,92151,5319,2855,5319,3470
92151,92251,5328,2861,5328,3479
92251,92351,5337,2867,5337,3488
92351,92451,5347,2873,5347,3498
92451,92551,5356,2879,5356,3507
92551,92651,5365,2885,5365,3516
92651,92751,5375,2891,5375,3526
92751,92851,5384,2897,5384,3535
92851,92951,5393,2903,5393,3544
92951,93051,5402,2909,5402,3553
93051,93151,5412,2915,5412,3563
93151,93251,5421,2921,5421,3572
93251,93351,5430,2927,5430,3581
93351,93451,5440,2933,5440,3591
93451,93551,5449,2939,5449,3600
93551,93651,5458,2945,5458,3609
93651,93751,5468,2951,5468,3619
93751,93851,5477,2957,5477,3628
93851,93951,5486,2963,5486,3637
93951,94051,5495,2969,5495,3646
94051,94151,5505,2975,5505,3656
94151,94251,5514,2981,5514,3665
94251,94351,5523,2987,5523,3674
94351,94451,5533,2993,5533,3684
94451,94551,5542,2999,5542,3693
94551,94651,5551,3005,5551,3702
94651,94751,5561,3011,5561,3712
94751,94851,5570,3017,5570,3721
94851,94951,5579,3023,5579,3730
94951,95051,5588,3029,5588,3739
95051,95151,5598,3035,5598,3749
95151,95251,5607,3041,5607,3758
95251,95351,5616,3047,5616,3767
95351,95451,5626,3053,5626,3777
95451,95551,5635,3059,5635,3786
95551,95651,5644,3065,5644,3795
95651,95751,5654,3071,5654,3805
95751,95851,5663,3077,5663,3814
95851,95951,5672,3083,5672,3823
95951,96051,5681,3089,5681,3832
96051,96151,5691,3095,5691,3842
96151,96251,5700,3101,5700,3851
96251,96351,5709,3107,5709,3860
96351,96451,5719,3113,5719,3870
96451,96551,5728,3119,5728,3879
96551,96651,5737,3125,5737,3888
96651,96751,5747,3131,5747,3898
96751,96851,5756,3137,5756,3907
96851,96951,5765,3143,5765,3916
96951,97051,5774,3149,5774,3925
97051,97151,5784,3155,5784,3935
97151,97251,5793,3161,5793,3944
97251,97351,5802,3167,5802,3953
97351,97451,5812,3173,5812,3963
97451,97551,5821,3179,5821,3972
97551,97651,5830,3185,5830,3981
97651,97751,5840,3191,5840,3991
97751,97851,5849,3197,5849,4000
97851,97951,5858,3203,5858,4009
97951,98051,5867,3209,5867,4018
98051,98151,5877,3215,5877,4028
98151,98251,5886,3221,5886,4037
98251,98351,5895,3227,5895,4046
98351,98451,5905,3233,5905,4056
98451,98551,5914,3239,5914,4065
98551,98651,5923,3245,5923,4074
98651,98751,5933,3251,5933,4084
98751,98851,5942,3257,5942,4093
98851,98951,5951,3263,5951,4102
98951,99051,5960,3269,5960,4111
99051,99151,5970,3275,5970,4121
99151,99251,5979,3281,5979,4130
99251,99351,5988,3287,5988,4139
99351,99451,5998,3293,5998,4149
99451,99551,6007,3299,6007,4158
99551,99651,6016,3305,6016,4167
99651,99751,6026,3311,6026,4177
99751,99851,6035,3317,6035,4186
99851,99951,6044,3323,6044,4195
99951,100000,6051,3327,6051,4202
